d2.xlarge, SUSE Linux, 2917.421000000002, 396, 2886.2899999999877, 396, 31.13100000001441, 10
d2.xlarge, Linux/UNIX, 1967.1209999999987, 396, 1958.5104000000103, 396, 8.61059999998838, 4
m4.16xlarge, SUSE Linux, 7693.198500000004, 310, 8390.481099999923, 396, -697.2825999999186, 19
t2.small, Linux/UNIX, 65.74180000000001, 396, 64.89119999999967, 396, 0.8506000000003411, 22
r5.12xlarge, Red Hat Enterprise Linux, 7988.803400000001, 325, 4844.967400000023, 325, 3143.8359999999775, 35
m4.16xlarge, Red Hat Enterprise Linux, 10866.4334, 329, 5613.361899999971, 329, 5253.071500000029, 46
g3s.xlarge, Windows, 3036.8250000000007, 310, 3868.432399999968, 396, -831.6073999999671, 4
r5.large, Red Hat Enterprise Linux, 734.4084000000003, 326, 612.1799999999995, 326, 122.22840000000076, 90
t2.small, Red Hat Enterprise Linux, 560.6288, 329, 514.1414999999977, 329, 46.48730000000228, 30
m4.16xlarge, Linux/UNIX, 5936.184800000001, 396, 5648.271399999988, 396, 287.9134000000131, 51
g4dn.12xlarge, Linux/UNIX, 6410.062500000002, 224, 6120.253700000011, 224, 289.8087999999907, 19
r4.8xlarge, SUSE Linux, 5498.317, 310, 4993.202499999991, 396, 505.1145000000088, 22
t2.micro, Windows, 76.96619999999999, 396, 76.2235000000005, 396, 0.7426999999994877, 10
m4.16xlarge, Windows, 33752.054200000006, 396, 33383.06900000023, 396, 368.98519999977725, 9
m4.2xlarge, Linux/UNIX, 851.7696, 396, 779.7765999999997, 396, 71.99300000000028, 57
g3.8xlarge, Windows, 16012.611999999994, 310, 20366.21679999998, 396, -4353.604799999986, 4
t3a.2xlarge, Linux/UNIX, 802.6898, 372, 669.1158000000052, 372, 133.57399999999484, 14
r5.large, Linux/UNIX, 201.79879999999994, 396, 199.05469999999954, 396, 2.744100000000401, 82
t3.xlarge, Windows, 1174.4851999999996, 396, 1162.704200000003, 396, 11.780999999996538, 10
m4.10xlarge, Windows, 21068.749000000007, 396, 20967.631100000017, 396, 101.11789999999019, 6
r5.large, Windows, 1072.7757999999994, 396, 1059.5996000000048, 396, 13.176199999994651, 12
t2.small, Windows, 151.32190000000008, 396, 149.4693000000004, 396, 1.8525999999996827, 10
m4.10xlarge, Linux/UNIX, 3932.6138, 396, 3781.3253000000173, 396, 151.28849999998283, 65
g4dn.16xlarge, Linux/UNIX, 6979.584699999995, 224, 6842.510899999987, 224, 137.0738000000083, 16
t3.xlarge, Red Hat Enterprise Linux, 1254.4756000000002, 329, 842.9382000000044, 329, 411.53739999999584, 32
t2.small, SUSE Linux, 350.36380000000014, 396, 345.25300000000254, 396, 5.110799999997596, 27
m4.10xlarge, Red Hat Enterprise Linux, 7189.485299999997, 329, 4149.582800000005, 329, 3039.902499999992, 64
g4dn.12xlarge, Windows, 18103.523800000003, 224, 17683.13600000004, 224, 420.38779999996405, 17
r5.12xlarge, Linux/UNIX, 4828.684399999998, 396, 4738.568700000004, 396, 90.11569999999392, 34
g4dn.16xlarge, Red Hat Enterprise Linux, 7677.684700000004, 224, 7526.310899999969, 224, 151.37380000003577, 16
m3.xlarge, SUSE Linux, 1178.2393999999995, 310, 1493.3846999999994, 396, -315.1452999999999, 8
t2.xlarge, Linux/UNIX, 539.1974, 396, 525.3978999999978, 396, 13.79950000000224, 15
m3.xlarge, Windows, 1990.5834999999997, 310, 2385.4219000000003, 396, -394.83840000000055, 13
t3.xlarge, SUSE Linux, 1498.0224000000005, 396, 1451.717300000001, 396, 46.305099999999584, 29
g4dn.12xlarge, Red Hat Enterprise Linux, 7107.252499999999, 224, 6801.323699999993, 224, 305.92880000000605, 19
m4.10xlarge, SUSE Linux, 6830.9372, 396, 5750.351899999986, 396, 1080.5853000000143, 33
g3.16xlarge, Windows, 40886.38399999999, 396, 40783.36879999996, 396, 103.01520000003075, 4
t2.micro, Linux/UNIX, 33.309400000000025, 396, 32.963499999999925, 396, 0.3459000000000998, 14
m4.4xlarge, Linux/UNIX, 1720.5298, 396, 1696.2793000000017, 396, 24.250499999998283, 87
t3a.2xlarge, Windows, 2112.6226, 372, 1964.2889999999925, 372, 148.33360000000766, 15
m4.2xlarge, Windows, 4217.112000000002, 396, 4182.909599999984, 396, 34.202400000018315, 8
g3.4xlarge, Red Hat Enterprise Linux, 3850.087599999999, 325, 3612.306599999992, 325, 237.78100000000677, 46
g3.4xlarge, Linux/UNIX, 3283.973799999999, 396, 3239.5763000000197, 396, 44.39749999997912, 27
g3.16xlarge, Red Hat Enterprise Linux, 16581.18, 325, 11488.148299999975, 325, 5093.031700000025, 17
m4.4xlarge, Red Hat Enterprise Linux, 3497.5425999999998, 329, 2417.362400000002, 329, 1080.180199999998, 76
g3.16xlarge, Linux/UNIX, 13006.113199999996, 396, 12939.01680000008, 396, 67.09639999991668, 17
g3.16xlarge, SUSE Linux, 13954.313200000008, 396, 13826.427999999989, 396, 127.88520000001881, 19
t2.micro, Red Hat Enterprise Linux, 516.4240000000002, 329, 487.3476000000002, 329, 29.07639999999998, 17
t2.micro, SUSE Linux, 128.32940000000008, 396, 126.5377999999995, 396, 1.791600000000571, 17
g3.8xlarge, Red Hat Enterprise Linux, 8825.072000000006, 326, 6274.403200000017, 326, 2550.6687999999886, 28
m4.2xlarge, Red Hat Enterprise Linux, 2307.8345, 329, 1639.3796000000002, 329, 668.4548999999997, 41
t3a.2xlarge, Red Hat Enterprise Linux, 1891.9007999999994, 325, 1553.8075999999926, 325, 338.09320000000685, 19
g3.8xlarge, SUSE Linux, 5848.742800000001, 310, 7393.735999999948, 396, -1544.9931999999471, 30
g3.8xlarge, Linux/UNIX, 5106.042799999998, 310, 6468.756000000039, 396, -1362.713200000041, 21
g3.4xlarge, SUSE Linux, 4366.4134, 396, 4299.895400000033, 396, 66.51799999996729, 38
g3.4xlarge, Windows, 8019.241999999997, 310, 10208.70199999999, 396, -2189.4599999999937, 4
m4.2xlarge, SUSE Linux, 1674.965, 310, 1910.9863999999977, 396, -236.0213999999978, 26
m5.24xlarge, Windows, 51002.73580000001, 396, 50422.80969999999, 396, 579.9261000000188, 12
c5n.9xlarge, Linux/UNIX, 5511.144899999998, 396, 3581.868399999982, 396, 1929.2765000000163, 23
t3a.micro, Linux/UNIX, 24.939599999999984, 372, 21.01160000000001, 372, 3.927999999999976, 13
r5.8xlarge, SUSE Linux, 4866.514900000002, 309, 3877.3870999999976, 309, 989.1278000000043, 28
c5n.9xlarge, Red Hat Enterprise Linux, 6101.6114, 325, 3608.1595999999836, 325, 2493.451800000016, 20
t2.2xlarge, Linux/UNIX, 1066.0415000000003, 396, 1049.4035999999958, 396, 16.637900000004493, 11
t3a.micro, Red Hat Enterprise Linux, 495.1088, 325, 476.46429999999725, 325, 18.644500000002722, 24
r4.8xlarge, Linux/UNIX, 3212.2090000000003, 396, 3041.972699999999, 396, 170.2363000000014, 19
t1.micro, SUSE Linux, 114.04800000000006, 396, 113.52769999999909, 396, 0.5203000000009723, 6
m5.2xlarge, Red Hat Enterprise Linux, 2374.269300000001, 329, 1676.1132999999998, 329, 698.1560000000011, 61
t1.micro, Red Hat Enterprise Linux, 494.78399999999993, 329, 480.29419999999993, 329, 14.489800000000002, 16
t1.micro, Linux/UNIX, 19.008000000000013, 396, 18.93819999999991, 396, 0.06980000000010378, 5
t1.micro, Windows, 19.008000000000013, 396, 18.960499999999907, 396, 0.04750000000010601, 3
c5n.4xlarge, Windows, 9424.875100000005, 396, 8295.966900000007, 396, 1128.908199999998, 13
m5.2xlarge, Linux/UNIX, 888.2478, 396, 833.3478999999995, 396, 54.89990000000046, 76
r5a.12xlarge, Red Hat Enterprise Linux, 7574.821900000002, 325, 4894.661000000004, 325, 2680.160899999998, 17
m5.24xlarge, SUSE Linux, 12296.0082, 310, 13014.316500000003, 396, -718.3083000000024, 27
t3a.medium, Windows, 264.59729999999985, 372, 245.617800000001, 372, 18.979499999998836, 17
t2.2xlarge, Red Hat Enterprise Linux, 2427.447600000001, 329, 1864.5483999999915, 329, 562.8992000000094, 17
c5n.large, Red Hat Enterprise Linux, 741.7869000000001, 325, 603.7353999999989, 325, 138.05150000000117, 26
t2.2xlarge, SUSE Linux, 2016.3415, 396, 1981.9645999999946, 396, 34.376900000005435, 15
m5.24xlarge, Linux/UNIX, 11063.5115, 396, 9192.90599999998, 396, 1870.6055000000197, 22
m5.24xlarge, Red Hat Enterprise Linux, 17207.404800000008, 329, 8582.986400000013, 329, 8624.418399999995, 29
m5.16xlarge, Windows, 26515.9219, 309, 26124.27639999989, 309, 391.6455000001115, 10
c5n.large, Windows, 1053.8340000000003, 396, 1044.276899999996, 396, 9.557100000004311, 12
m5.16xlarge, SUSE Linux, 6039.0042, 223, 6543.491000000019, 309, -504.4868000000188, 14
c5n.9xlarge, Windows, 21241.721000000012, 396, 19114.137499999986, 396, 2127.583500000026, 15
c5n.large, Linux/UNIX, 180.85350000000005, 396, 179.10799999999932, 396, 1.7455000000007317, 24
r4.4xlarge, Windows, 8503.559399999998, 396, 8432.121399999918, 396, 71.43800000008014, 11
t3a.nano, Linux/UNIX, 15.552800000000001, 372, 10.391499999999926, 372, 5.161300000000075, 39
r5n.8xlarge, Red Hat Enterprise Linux, 2272.9215999999988, 204, 2214.9517999999953, 204, 57.96980000000349, 12
m5.8xlarge, Red Hat Enterprise Linux, 3336.7078999999985, 309, 3293.193099999985, 309, 43.514800000013565, 23
r5.16xlarge, Red Hat Enterprise Linux, 5922.7086, 309, 5839.176500000019, 309, 83.53209999998126, 14
r5.8xlarge, Red Hat Enterprise Linux, 3490.5074999999993, 309, 3411.7173999999973, 309, 78.79010000000198, 25
c5n.18xlarge, Windows, 37970.94219999999, 396, 37533.122299999945, 396, 437.8199000000459, 12
m5.8xlarge, SUSE Linux, 3285.6377000000025, 223, 3632.104500000008, 309, -346.4668000000056, 19
r5n.8xlarge, Linux/UNIX, 1637.3516000000009, 204, 1597.4518000000032, 204, 39.89979999999764, 12
m5.4xlarge, Windows, 8495.661600000003, 396, 8403.490199999926, 396, 92.17140000007748, 12
c5n.2xlarge, Linux/UNIX, 1566.6713, 396, 785.8617000000003, 396, 780.8095999999997, 35
r5n.8xlarge, Windows, 8833.662799999998, 204, 8589.127699999986, 204, 244.53510000001188, 11
m5.8xlarge, Linux/UNIX, 2373.5379000000003, 309, 2342.893099999992, 309, 30.644800000008217, 23
c5n.18xlarge, Red Hat Enterprise Linux, 10047.112699999998, 324, 6245.696700000029, 324, 3801.4159999999692, 28
c5d.xlarge, Windows, 2109.888000000001, 396, 2074.7588999999916, 396, 35.1291000000092, 15
m5.large, Windows, 1064.3360000000007, 396, 1050.899699999997, 396, 13.436300000003712, 12
c5n.18xlarge, Linux/UNIX, 6917.788200000003, 396, 6456.846999999942, 396, 460.94120000006023, 28
r4.4xlarge, SUSE Linux, 3499.4612, 396, 3054.231500000001, 396, 445.2296999999994, 23
m5.large, Linux/UNIX, 191.73610000000002, 396, 188.9155999999994, 396, 2.820500000000635, 52
m5.8xlarge, Windows, 13271.261599999998, 309, 13097.725100000076, 309, 173.53649999992194, 11
m5.large, SUSE Linux, 1004.5411999999999, 310, 1184.7727, 396, -180.2315000000001, 46
m5.large, Red Hat Enterprise Linux, 828.5832000000003, 329, 615.5034000000012, 329, 213.07979999999907, 60
m5.2xlarge, Windows, 4251.861000000002, 396, 4201.060799999963, 396, 50.800200000038785, 11
c5n.2xlarge, Windows, 4715.675100000002, 396, 4232.176799999983, 396, 483.4983000000193, 14
c5n.4xlarge, Linux/UNIX, 2532.7267, 396, 1397.1038999999987, 396, 1135.6228000000015, 21
m5.4xlarge, Linux/UNIX, 1820.6662000000001, 396, 1764.0058000000001, 396, 56.66039999999998, 72
c5n.4xlarge, Red Hat Enterprise Linux, 3413.0802, 324, 2082.1652000000045, 324, 1330.9149999999954, 24
m5.2xlarge, SUSE Linux, 2200.2645999999995, 396, 1970.1375000000037, 396, 230.12709999999583, 45
c5n.2xlarge, Red Hat Enterprise Linux, 2260.0158999999994, 325, 1581.816699999996, 325, 678.1992000000034, 30
t3a.micro, Windows, 106.88400000000004, 372, 102.00190000000032, 372, 4.882099999999724, 14
m5.4xlarge, SUSE Linux, 3925.7016000000003, 396, 3079.6146999999987, 396, 846.0869000000016, 47
m5.4xlarge, Red Hat Enterprise Linux, 3716.2407, 329, 2443.419399999999, 329, 1272.821300000001, 63
r5n.large, Windows, 550.6598999999999, 204, 548.2042000000021, 204, 2.455699999997819, 3
t3a.micro, SUSE Linux, 715.3120000000004, 372, 676.9697000000027, 372, 38.342299999997635, 21
r5n.large, Linux/UNIX, 102.04929999999996, 204, 101.70399999999947, 204, 0.345300000000492, 4
r5n.large, Red Hat Enterprise Linux, 394.60929999999996, 204, 392.883999999999, 204, 1.7253000000009706, 4
t2.large, SUSE Linux, 1223.0543, 396, 1200.6534999999922, 396, 22.400800000007848, 15
d2.2xlarge, Windows, 6034.405, 396, 6011.394599999945, 396, 23.010400000054688, 3
t3a.large, Windows, 446.32820000000015, 372, 410.334200000003, 372, 35.99399999999713, 15
m4.xlarge, SUSE Linux, 1200.6492000000005, 310, 1429.1781999999935, 396, -228.52899999999295, 38
d2.2xlarge, SUSE Linux, 4884.541999999998, 396, 4831.51439999998, 396, 53.02760000001763, 9
t2.large, Windows, 530.3232, 396, 526.6858000000018, 396, 3.6373999999982516, 8
d2.4xlarge, Linux/UNIX, 7869.311999999994, 396, 7836.007200000042, 396, 33.30479999995259, 4
d2.2xlarge, Red Hat Enterprise Linux, 5068.647999999997, 325, 4158.873200000009, 325, 909.7747999999883, 14
t2.large, Red Hat Enterprise Linux, 822.3652000000001, 329, 678.5646000000005, 329, 143.80059999999958, 19
m4.xlarge, Red Hat Enterprise Linux, 1089.8355, 329, 768.3744999999979, 329, 321.46100000000206, 56
d2.4xlarge, SUSE Linux, 8819.712000000007, 396, 8717.405, 396, 102.30700000000616, 10
d2.4xlarge, Windows, 10739.519999999993, 396, 10702.013700000045, 396, 37.50629999994817, 3
m4.xlarge, Linux/UNIX, 411.2803, 396, 370.8500000000005, 396, 40.430299999999534, 60
d2.4xlarge, Red Hat Enterprise Linux, 9136.067999999997, 325, 7300.40940000004, 325, 1835.658599999958, 13
m4.xlarge, Windows, 2107.2240000000006, 396, 2090.6269999999913, 396, 16.597000000009302, 10
m5.12xlarge, Windows, 25536.2976, 396, 25216.858699999993, 396, 319.4389000000083, 12
c5n.metal, Windows, 34702.03639999998, 266, 26597.102099999964, 266, 8104.934300000019, 11
t2.2xlarge, Windows, 1647.8202, 396, 1632.8084999999899, 396, 15.01170000001025, 9
r5.16xlarge, Linux/UNIX, 4959.018600000002, 309, 4892.343500000029, 309, 66.6750999999731, 12
t3a.medium, Red Hat Enterprise Linux, 578.2608000000002, 326, 529.273199999997, 326, 48.987600000003226, 21
m5.12xlarge, SUSE Linux, 6739.6098, 310, 7147.357800000013, 396, -407.74800000001323, 48
c5n.xlarge, Linux/UNIX, 362.5099, 396, 357.7445000000001, 396, 4.765399999999943, 20
r5a.12xlarge, Linux/UNIX, 5222.650499999997, 396, 4934.224500000019, 396, 288.42599999997765, 18
c5n.metal, Linux/UNIX, 13609.3035, 266, 5756.0330999999815, 266, 7853.2704000000185, 9
m5.16xlarge, Red Hat Enterprise Linux, 5695.242199999997, 309, 5605.165800000026, 309, 90.07639999997082, 12
m5.16xlarge, Linux/UNIX, 4731.552200000002, 309, 4657.985799999999, 309, 73.56640000000334, 12
c5n.metal, Red Hat Enterprise Linux, 14438.313500000002, 266, 6573.863100000038, 266, 7864.450399999964, 9
c5n.xlarge, Windows, 2109.444000000001, 396, 2084.3581999999915, 396, 25.085800000009385, 12
d2.2xlarge, Linux/UNIX, 3934.2419999999975, 396, 3917.1456000000207, 396, 17.09639999997671, 4
t3a.medium, Linux/UNIX, 100.6717, 372, 83.72599999999976, 372, 16.945700000000244, 14
t2.large, Linux/UNIX, 274.1543000000001, 396, 262.4624000000009, 396, 11.69189999999918, 9
m5.12xlarge, Red Hat Enterprise Linux, 9116.146700000003, 329, 5080.844899999998, 329, 4035.3018000000047, 50
c5n.xlarge, Red Hat Enterprise Linux, 1126.9368, 325, 747.6755999999972, 325, 379.26120000000276, 19
m5.12xlarge, Linux/UNIX, 5313.390600000001, 396, 4943.0922999999975, 396, 370.2983000000031, 42
t3.large, SUSE Linux, 1124.6276999999995, 396, 1089.6307000000008, 396, 34.99699999999871, 40
t3.micro, Red Hat Enterprise Linux, 510.6493999999997, 329, 480.94400000000286, 329, 29.705399999996814, 20
i3.4xlarge, SUSE Linux, 4927.244500000001, 396, 4445.1506000000045, 396, 482.0938999999962, 23
i3.4xlarge, Windows, 10551.020799999995, 396, 10441.894400000025, 396, 109.12639999997009, 11
r5.metal, Red Hat Enterprise Linux, 9916.099799999998, 325, 6105.446400000021, 325, 3810.6533999999774, 32
r4.large, Red Hat Enterprise Linux, 812.1043, 329, 615.8080999999992, 329, 196.2962000000008, 22
i3.8xlarge, Linux/UNIX, 7103.8655999999955, 396, 7048.713599999984, 396, 55.15200000001187, 27
i3en.large, Red Hat Enterprise Linux, 1107.2341999999994, 324, 959.5269999999956, 324, 147.7072000000038, 28
r5.metal, Windows, 51081.50000000005, 396, 47642.419600000314, 396, 3439.080399999737, 18
t3.large, Red Hat Enterprise Linux, 792.5399000000001, 328, 653.185999999999, 328, 139.3539000000011, 38
i3en.metal, Linux/UNIX, 49845.59379999999, 228, 17208.10190000006, 228, 32637.491899999928, 16
t3.micro, SUSE Linux, 776.1592999999998, 396, 744.3997999999934, 396, 31.75950000000637, 19
r4.large, Linux/UNIX, 191.97380000000007, 396, 188.7989999999994, 396, 3.1748000000006584, 16
