,index,Instance, Product/Description, Migrations, Days, SumStartingInstance, SumMigrations, BidPriceStart, BidPriceMigrations, Difference
82,131,c5n.18xlarge, Windows,1,406,43632.65759999976,39030.503999999935,0,0,4602.153599999816
83,702,c5d.18xlarge, Windows,2,406,43632.65759999976,39039.06479999995,0,0,4593.592799999809
84,141,c5n.18xlarge, Linux/UNIX,21,407,11390.016199999922,6802.294899999932,0,0,4587.721299999989
85,426,z1d.12xlarge, Windows,6,407,39796.77849999981,35298.64459999983,0,0,4498.133899999972
86,398,z1d.12xlarge, Linux/UNIX,7,407,18219.315699999872,13727.527699999882,0,0,4491.787999999988
87,907,z1d.12xlarge, SUSE Linux,7,407,19296.56570000012,14832.91240000002,0,0,4463.653300000098
88,98,c5n.9xlarge, Linux/UNIX,15,406,8208.399900000004,3759.14539999998,124,0,4449.254500000024
89,689,c5d.18xlarge, Linux/UNIX,49,407,11695.675500000007,7246.422400000005,0,0,4449.253100000002
90,226,r5.metal, Linux/UNIX,23,406,11199.617800000016,6753.094000000046,0,0,4446.52379999997
91,414,r5.24xlarge, SUSE Linux,9,407,18654.2232,14278.115099999968,0,0,4376.108100000027
92,203,r5.metal, Windows,4,406,54137.66399999964,49762.68770000038,0,0,4374.97629999926
93,791,m5.metal, Windows,1,407,53765.02560000006,49469.491199999815,0,0,4295.534400000252
94,612,m5d.metal, Windows,1,407,53765.02560000006,49469.491199999815,0,0,4295.534400000252
95,672,r4.16xlarge, Windows,1,406,39265.39680000023,34980.36960000022,0,0,4285.027200000019
96,194,m5.12xlarge, Linux/UNIX,33,407,9424.16460000001,5195.004299999997,7,0,4229.160300000012
97,68,r5.12xlarge, Linux/UNIX,30,407,9105.478399999998,4997.918900000008,0,0,4107.559499999989
98,355,i2.8xlarge, Windows,9,406,29311.377699999735,25232.573900000007,0,0,4078.803799999736
99,749,m5.metal, Linux/UNIX,26,407,10636.778799999936,6588.9251999999415,0,0,4047.853599999994
100,535,r5ad.4xlarge, Red Hat Enterprise Linux,8,323,6353.241000000043,2356.358900000004,0,0,3996.882100000039
101,748,r5a.12xlarge, Windows,9,407,30760.542099999828,26773.175300000243,13,0,3987.366799999585
102,482,c5.24xlarge, Windows,4,316,44819.957799999735,40892.844299999655,0,0,3927.1135000000872
103,192,m5.12xlarge, Red Hat Enterprise Linux,33,327,9087.199200000021,5267.573999999995,0,0,3819.6252000000236
104,416,r5d.12xlarge, Linux/UNIX,3,407,8716.701999999996,4985.895999999961,0,0,3730.806000000036
105,49,m4.16xlarge, Linux/UNIX,51,406,9608.051200000004,5909.8179999999875,0,0,3698.233200000016
106,138,c5n.18xlarge, Red Hat Enterprise Linux,15,322,10014.71519999999,6369.386200000032,0,0,3645.328999999958
107,911,c5n.9xlarge, SUSE Linux,14,406,9283.54989999999,5648.888400000014,113,0,3634.6614999999774
108,788,m5d.12xlarge, Linux/UNIX,23,406,8362.691200000041,4796.1540999999925,0,0,3566.5371000000496
109,113,m5.24xlarge, SUSE Linux,15,407,17284.485299999928,13727.273100000013,0,0,3557.2121999999163
110,53,m4.16xlarge, Windows,2,406,38099.01399999998,34559.006500000236,0,0,3540.0074999997382
111,403,c5.18xlarge, Linux/UNIX,142,406,11817.94439999996,8303.96369999999,0,0,3513.9806999999732
112,872,r5a.24xlarge, SUSE Linux,11,406,17738.076499999985,14325.04199999994,0,0,3413.034500000047
113,714,c5d.9xlarge, Linux/UNIX,59,407,6936.904000000002,3541.1888999999946,0,0,3395.7151000000085
114,391,r5d.12xlarge, Windows,3,407,29932.101600000078,26553.64000000007,0,0,3378.4616000000096
115,37,r5.12xlarge, Windows,3,406,29835.892800000263,26465.405700000007,0,0,3370.4871000002568
116,790,m5ad.4xlarge, Linux/UNIX,8,400,5034.712299999939,1684.2470000000158,188,0,3350.465299999924
117,814,m5ad.4xlarge, Windows,6,400,12100.555300000016,8755.082299999918,175,0,3345.4730000001
118,183,r5a.12xlarge, Linux/UNIX,14,406,8522.770500000053,5182.405100000015,0,0,3340.365400000038
119,32,d2.8xlarge, Red Hat Enterprise Linux,1,323,17193.935999999994,13855.439999999908,0,0,3338.4960000000865
120,474,c5.24xlarge, Red Hat Enterprise Linux,90,316,12318.524300000034,8989.579100000003,0,0,3328.945200000031
121,468,c5.24xlarge, Linux/UNIX,90,316,11332.604299999954,8003.659100000009,0,0,3328.945199999945
122,606,m5d.metal, Linux/UNIX,61,407,10629.537599999929,7306.288399999987,0,0,3323.249199999944
123,717,m5a.12xlarge, Windows,9,406,30016.957899999907,26732.819199999994,0,0,3284.138699999912
124,682,r5d.metal, Red Hat Enterprise Linux,18,323,9512.33089999995,6260.9835000000185,0,0,3251.3473999999323
125,893,m5a.24xlarge, SUSE Linux,12,406,16979.43119999995,13728.491999999957,0,0,3250.9391999999957
126,199,r5.metal, Red Hat Enterprise Linux,16,323,9509.31119999995,6260.48490000002,0,0,3248.826299999928
127,19,g2.8xlarge, Red Hat Enterprise Linux,2,323,10310.16000000002,7064.40000000003,0,0,3245.7599999999898
128,490,r5ad.2xlarge, Red Hat Enterprise Linux,22,323,5041.3139999999985,1816.9218000000174,0,0,3224.3921999999798
129,176,m5.12xlarge, Windows,1,406,29467.80479999991,26245.91519999999,0,0,3221.889599999918
130,465,m5d.12xlarge, Windows,1,406,29467.80479999991,26245.91519999999,0,0,3221.889599999918
131,473,m5d.24xlarge, SUSE Linux,29,406,16900.72349999994,13735.8144,0,0,3164.9090999999353
132,801,m5ad.4xlarge, Red Hat Enterprise Linux,5,323,5429.197199999998,2278.267699999994,110,0,3150.9295000000043
133,767,m5.metal, Red Hat Enterprise Linux,19,323,9119.452799999926,6032.42810000004,0,0,3087.0246999998863
134,883,r5dn.24xlarge, SUSE Linux,4,202,8884.317700000009,5801.446999999997,0,0,3082.870700000012
135,862,r5n.24xlarge, SUSE Linux,4,202,8877.886600000007,5795.0387999999975,0,0,3082.8478000000105
136,329,i2.4xlarge, Windows,1,406,15439.21189999988,12374.913600000044,16,0,3064.2982999998353
137,340,i2.8xlarge, Red Hat Enterprise Linux,9,323,19938.143999999847,16877.856000000025,0,0,3060.2879999998217
138,62,m4.10xlarge, Linux/UNIX,63,406,6996.076399999994,3947.6811000000175,0,0,3048.395299999976
139,1026,inf1.24xlarge, SUSE Linux,9,148,11560.000000000005,8511.786000000004,29,0,3048.2140000000004
140,680,c5d.18xlarge, Red Hat Enterprise Linux,35,323,9699.302400000011,6663.2845000000025,0,0,3036.017900000012
141,1004,r5n.4xlarge, SUSE Linux,5,202,4462.950899999991,1453.5305000000033,96,0,3009.4203999999872
142,1025,inf1.24xlarge, Linux/UNIX,7,148,11103.950000000019,8115.786000000029,29,0,2988.1639999999907
143,1024,inf1.24xlarge, Red Hat Enterprise Linux,7,148,11565.709999999995,8577.546000000017,29,0,2988.1639999999793
144,1000,r5n.16xlarge, Windows,3,202,20661.075099999925,17681.574399999998,29,0,2979.500699999928
145,891,m5dn.24xlarge, SUSE Linux,6,202,8500.566500000017,5555.605199999996,0,0,2944.961300000021
146,870,m5ad.4xlarge, SUSE Linux,15,400,6095.012300000011,3154.0561000000093,185,0,2940.956200000002
147,66,m4.10xlarge, Red Hat Enterprise Linux,53,327,7166.423300000036,4241.813200000006,0,0,2924.6101000000294
148,181,m5.12xlarge, SUSE Linux,37,407,10400.9646,7518.517600000014,3,0,2882.4469999999883
149,975,r5n.16xlarge, Linux/UNIX,3,202,6271.180000000027,3403.118200000012,42,0,2868.0618000000145
150,980,r5n.16xlarge, Red Hat Enterprise Linux,3,202,6901.420000000012,4033.3582000000124,41,0,2868.0618000000004
151,898,r5d.metal, SUSE Linux,11,406,12813.212999999958,9951.18429999999,15,0,2862.0286999999685
152,913,c5n.metal, SUSE Linux,3,264,10519.267799999958,7662.413000000009,0,0,2856.8547999999487
153,503,z1d.metal, Linux/UNIX,7,407,15835.926699999829,13057.820599999899,42,0,2778.1060999999268
154,44,r5.12xlarge, Red Hat Enterprise Linux,22,323,7724.312200000002,4954.219800000022,0,0,2770.092399999981
155,515,z1d.metal, Windows,7,407,37389.1913999998,34626.97379999983,35,0,2762.217599999967
156,33,r4.8xlarge, Red Hat Enterprise Linux,13,327,6385.917600000013,3625.433500000001,0,0,2760.4841000000124
157,652,m5a.12xlarge, Linux/UNIX,11,406,7971.768100000083,5214.082899999943,0,0,2757.68520000014
158,500,z1d.metal, SUSE Linux,7,407,16912.82670000006,14157.855600000008,42,0,2754.971100000052
159,600,r3.8xlarge, Red Hat Enterprise Linux,46,327,6215.027999999986,3464.254499999997,0,0,2750.773499999988
160,780,c5.9xlarge, Red Hat Enterprise Linux,106,327,6782.241599999951,4036.8187999999977,0,0,2745.422799999953
161,768,c5.metal, SUSE Linux,50,307,12191.092799999982,9508.150999999976,0,0,2682.941800000006
162,11,f1.4xlarge, SUSE Linux,4,407,13317.72679999998,10647.119999999955,53,0,2670.6068000000228
163,4,f1.4xlarge, Linux/UNIX,4,407,12340.241300000083,9670.320000000069,54,0,2669.921300000013
164,836,m5n.24xlarge, SUSE Linux,3,202,8205.815300000031,5552.4892999999975,0,0,2653.3260000000346
165,984,m5dn.24xlarge, Windows,2,202,28695.697799999984,26053.125099999994,17,0,2642.5726999999897
166,963,m5dn.24xlarge, Linux/UNIX,4,202,7272.1285000000025,4644.077499999994,34,0,2628.051000000009
167,969,m5dn.24xlarge, Red Hat Enterprise Linux,4,202,7902.368499999996,5274.317500000009,34,0,2628.0509999999867
168,565,p3.2xlarge, Red Hat Enterprise Linux,57,323,10854.350399999947,8226.545000000011,0,0,2627.805399999936
169,112,r5a.12xlarge, Red Hat Enterprise Linux,3,323,7548.160299999976,4950.782400000002,6,0,2597.377899999973
170,59,m4.10xlarge, Windows,2,406,24240.14879999984,21688.81920000002,0,0,2551.329599999819
171,810,c5.metal, Windows,3,307,42192.115199999826,39657.077799999664,0,0,2535.037400000161
172,873,m5ad.16xlarge, SUSE Linux,2,125,5823.355800000005,3297.1143999999986,39,0,2526.2414000000063
173,104,r4.8xlarge, Linux/UNIX,14,407,5725.317900000003,3201.383399999997,0,0,2523.9345000000053
174,505,r5ad.4xlarge, Linux/UNIX,10,400,5048.040400000037,2528.1056999999923,133,38,2519.934700000045
175,463,c5.9xlarge, Linux/UNIX,115,406,6176.214900000008,3662.9597000000012,0,0,2513.2552000000064
176,618,c4.8xlarge, Red Hat Enterprise Linux,77,327,5898.556800000022,3409.4694000000045,0,0,2489.0874000000185
177,28,r5.12xlarge, SUSE Linux,24,407,10183.17839999999,7698.900600000024,0,0,2484.277799999967
178,705,c5d.18xlarge, SUSE Linux,21,407,12672.475500000004,10191.247999999983,0,0,2481.227500000021
179,89,g3.8xlarge, Red Hat Enterprise Linux,19,324,8802.431999999957,6344.928000000017,0,0,2457.50399999994
180,262,r5.metal, SUSE Linux,11,406,12274.867799999962,9842.795899999986,0,0,2432.071899999976
181,433,r5d.12xlarge, Red Hat Enterprise Linux,4,323,7381.454399999967,4949.62240000001,0,0,2431.831999999957
182,101,c5n.9xlarge, Red Hat Enterprise Linux,7,323,6077.264500000002,3680.8711999999823,0,0,2396.39330000002
183,534,m5dn.8xlarge, Windows,1,202,11140.177099999974,8765.260900000038,31,0,2374.916199999934
184,522,m5dn.8xlarge, Linux/UNIX,1,202,4001.288200000008,1628.200999999995,43,0,2373.087200000013
185,537,m5dn.8xlarge, Red Hat Enterprise Linux,1,202,4631.528199999998,2258.441000000002,41,0,2373.087199999996
186,409,c5.18xlarge, SUSE Linux,93,406,12792.34440000003,10441.638399999998,0,0,2350.706000000035
187,728,c5d.9xlarge, SUSE Linux,35,407,7913.888399999996,5569.22070000001,0,0,2344.667699999987
188,824,m5dn.8xlarge, SUSE Linux,4,202,4586.938200000001,2248.566800000008,43,0,2338.3713999999936
189,784,c5.9xlarge, Windows,1,406,21816.81600000018,19515.739199999975,0,0,2301.0768000002026
190,725,c5d.9xlarge, Windows,2,406,21816.81600000018,19519.32239999998,0,0,2297.4936000002012
191,624,r3.8xlarge, Linux/UNIX,49,407,5312.9463000000105,3019.848400000009,0,0,2293.097900000001
192,619,c4.8xlarge, Linux/UNIX,97,407,5220.388599999998,2944.2392000000127,0,0,2276.1493999999852
193,491,z1d.metal, Red Hat Enterprise Linux,3,323,13621.814400000056,11372.665400000005,0,0,2249.1490000000504
194,789,m5.metal, SUSE Linux,10,407,11613.578799999968,9371.276500000044,0,0,2242.302299999923
195,919,c5n.18xlarge, SUSE Linux,16,407,12467.666199999961,10241.679400000041,0,0,2225.9867999999205
196,209,i3.4xlarge, Red Hat Enterprise Linux,19,327,6220.9245000000465,3995.363499999986,0,0,2225.56100000006
197,766,c5.metal, Red Hat Enterprise Linux,58,307,10612.867200000019,8400.772900000009,0,0,2212.094300000008
198,765,c5.metal, Linux/UNIX,58,307,9655.02719999998,7442.932899999994,0,0,2212.0942999999843
199,149,c5n.4xlarge, Linux/UNIX,14,407,3668.910899999997,1486.6942999999985,69,0,2182.216599999998
200,726,m5a.16xlarge, Linux/UNIX,3,307,6861.537699999986,4692.108699999999,54,0,2169.4289999999883
201,954,m5a.16xlarge, Red Hat Enterprise Linux,3,307,7819.377700000003,5649.948700000025,52,0,2169.4289999999755
202,731,m5a.16xlarge, Windows,3,307,28540.08409999996,26382.745399999887,35,0,2157.3387000000694
203,867,r5d.16xlarge, SUSE Linux,8,307,9188.112099999984,7031.3263999999535,0,0,2156.7857000000304
204,820,r5ad.4xlarge, SUSE Linux,13,400,6108.890399999936,3964.2980999999827,129,37,2144.592299999952
205,279,r4.8xlarge, Windows,1,406,19633.185599999862,17489.71679999998,0,0,2143.468799999886
206,866,m5a.16xlarge, SUSE Linux,8,307,8803.786499999953,6735.820800000004,0,0,2067.965699999949
207,871,r5d.12xlarge, SUSE Linux,14,407,9794.152000000004,7744.9946000000855,0,0,2049.1573999999173
208,386,r3.8xlarge, Windows,2,321,10454.32799999999,8414.51519999999,0,0,2039.8128
209,846,r5n.16xlarge, SUSE Linux,5,202,6095.3856000000205,4069.668400000009,0,0,2025.717200000011
210,487,c5.24xlarge, SUSE Linux,75,316,12091.004299999975,10104.6293,0,0,1986.3749999999766
211,75,m4.10xlarge, SUSE Linux,28,406,7970.476399999994,5989.527099999987,0,0,1980.9493000000086
212,896,m5dn.16xlarge, SUSE Linux,3,202,5861.779300000003,3898.222599999997,0,0,1963.5567000000049
213,462,m5d.12xlarge, SUSE Linux,20,406,9337.09120000001,7374.0161000000135,0,0,1963.0750999999973
214,412,c5.12xlarge, Windows,3,316,22409.12339999992,20446.291499999832,0,0,1962.8319000000886
215,506,r5.4xlarge, Linux/UNIX,39,407,3722.6399,1777.1561000000015,0,0,1945.4837999999984
216,428,c4.8xlarge, Windows,2,407,19472.507999999918,17529.679199999966,0,0,1942.8287999999561
217,123,c5n.9xlarge, Windows,4,407,21870.55200000018,19947.862499999967,0,0,1922.689500000215
218,632,c3.8xlarge, Windows,1,321,13851.792000000012,11939.356799999958,0,0,1912.4352000000547
219,730,r5.16xlarge, SUSE Linux,3,307,8922.70370000002,7026.958799999952,0,0,1895.7449000000681
220,886,r5a.16xlarge, SUSE Linux,5,307,8925.25160000001,7032.6311999999525,0,0,1892.620400000057
221,479,x1e.8xlarge, Linux/UNIX,15,407,21432.376100000074,19543.459600000013,23,0,1888.9165000000608
222,475,x1e.8xlarge, SUSE Linux,15,407,22409.176099999746,20520.25959999978,23,0,1888.916499999963
223,830,m5n.16xlarge, Windows,3,202,19517.07839999997,17644.594499999934,0,0,1872.483900000036
224,840,m5n.16xlarge, Red Hat Enterprise Linux,3,202,5880.2990000000045,4012.965399999993,0,0,1867.3336000000106
225,838,m5n.16xlarge, Linux/UNIX,3,202,5250.059000000011,3382.7254000000103,0,0,1867.3336000000013
226,955,m5n.16xlarge, SUSE Linux,3,202,5835.3589999999795,3968.675399999997,0,0,1866.6835999999807
227,833,r5a.12xlarge, SUSE Linux,23,406,9597.820500000022,7734.916800000064,0,0,1862.9036999999569
228,888,r5dn.16xlarge, SUSE Linux,6,202,5919.793900000013,4064.1865000000093,0,0,1855.607400000005
229,397,c5.12xlarge, Linux/UNIX,67,316,5713.75039999996,3885.2451999999903,0,0,1828.5051999999696
230,42,m4.16xlarge, SUSE Linux,12,406,10582.451199999994,8756.41789999992,0,0,1826.0333000000735
231,408,x1e.8xlarge, Windows,15,407,35737.03369999984,33919.662599999865,17,0,1817.3710999999746
232,593,p2.8xlarge, Red Hat Enterprise Linux,23,323,19535.29169999988,17752.079999999853,15,0,1783.2117000000253
233,389,c5.12xlarge, Red Hat Enterprise Linux,67,316,6651.169900000024,4871.888599999994,0,0,1779.2813000000297
234,536,r3.4xlarge, Linux/UNIX,26,407,3249.8060000000023,1529.6067000000005,43,0,1720.199300000002
235,659,r4.4xlarge, Linux/UNIX,21,407,3414.076399999998,1709.560599999999,5,0,1704.515799999999
236,603,m5d.metal, SUSE Linux,44,407,11606.337599999963,9906.813700000035,0,0,1699.5238999999274
237,925,c5n.4xlarge, SUSE Linux,21,407,4746.510899999997,3048.2595999999876,57,0,1698.2513000000085
238,350,i2.4xlarge, Red Hat Enterprise Linux,7,323,10619.270300000031,8942.807999999952,0,0,1676.4623000000793
239,745,m5a.4xlarge, Linux/UNIX,32,407,3275.327700000001,1604.5768000000098,0,0,1670.7508999999914
240,174,d2.4xlarge, Red Hat Enterprise Linux,1,323,9100.84800000003,7431.600000000041,0,0,1669.2479999999914
241,892,m5dn.4xlarge, SUSE Linux,3,202,3058.5769999999907,1413.7084999999975,66,0,1644.8684999999937
242,847,m5a.12xlarge, SUSE Linux,13,406,9046.668100000014,7425.229000000052,0,0,1621.4390999999616
243,734,c5d.4xlarge, Linux/UNIX,42,407,3117.9829000000022,1519.0487999999966,0,0,1598.9341000000054
244,778,c5.9xlarge, SUSE Linux,59,406,7150.6149,5576.067500000005,0,0,1574.5473999999952
245,639,z1d.6xlarge, Windows,7,407,18883.9945999999,17312.107099999917,40,0,1571.8874999999825
246,931,i3en.12xlarge, SUSE Linux,5,357,16615.711299999995,15053.518299999922,3,0,1562.1930000000739
247,239,i3en.12xlarge, Linux/UNIX,5,357,15648.911300000103,14096.468299999957,3,0,1552.4430000001446
248,708,c5d.9xlarge, Red Hat Enterprise Linux,44,323,5353.531200000026,3805.1322,0,0,1548.3990000000256
249,825,r5n.12xlarge, SUSE Linux,2,202,4706.882700000002,3182.3374000000117,0,0,1524.545299999991
250,901,r5dn.12xlarge, SUSE Linux,4,202,4711.3609000000015,3195.519300000012,0,0,1515.8415999999895
251,779,r5d.4xlarge, Linux/UNIX,36,407,3203.6953999999964,1728.4881999999961,33,0,1475.2072000000005
252,51,r4.8xlarge, SUSE Linux,15,407,6702.1178999999975,5228.134699999993,0,0,1473.9832000000033
253,590,p2.8xlarge, Windows,33,406,36863.507000000085,35390.20800000017,13,0,1473.2989999999045
254,895,m5dn.12xlarge, SUSE Linux,2,202,4529.649199999995,3070.3765000000153,0,0,1459.2726999999813
255,783,x1e.16xlarge, Windows,18,406,70165.85619999969,68714.37339999969,4,3,1451.4827999999836
256,524,r5ad.4xlarge, Windows,10,400,11039.557300000071,9600.332699999997,63,33,1439.224600000076
257,427,r5.4xlarge, SUSE Linux,16,407,4800.492100000003,3376.683599999999,0,0,1423.8085000000046
258,78,m4.4xlarge, Linux/UNIX,81,407,3192.609899999996,1773.337000000001,5,0,1419.2728999999952
259,781,x1e.16xlarge, Linux/UNIX,18,407,41577.9642000001,40170.27060000007,14,6,1407.693600000035
260,777,x1e.16xlarge, SUSE Linux,18,407,42554.764199999765,41147.07059999982,14,6,1407.6935999999478
261,442,c5.4xlarge, Linux/UNIX,38,407,2953.299599999997,1545.7888000000007,0,0,1407.510799999996
262,392,m5d.4xlarge, Linux/UNIX,50,407,3246.447000000004,1840.792500000002,0,0,1405.6545000000015
263,620,z1d.3xlarge, Linux/UNIX,11,406,4639.922499999993,3255.843599999976,101,0,1384.0789000000175
264,936,z1d.3xlarge, SUSE Linux,9,406,5715.222499999984,4336.641199999983,100,0,1378.5813000000014
265,621,r5a.4xlarge, Linux/UNIX,11,407,3036.3357999999994,1661.9714999999899,0,0,1374.3643000000095
266,430,c4.8xlarge, SUSE Linux,39,407,6197.188600000001,4829.280700000009,0,0,1367.907899999992
267,526,r3.4xlarge, Red Hat Enterprise Linux,20,327,3576.333599999986,2261.455500000004,0,0,1314.8780999999815
268,457,c5.4xlarge, Red Hat Enterprise Linux,36,327,3581.0423999999934,2270.428800000001,0,0,1310.6135999999915
269,1027,r5dn.2xlarge, SUSE Linux,4,202,2326.3416000000047,1020.6867000000011,85,0,1305.6549000000032
270,797,r4.4xlarge, Red Hat Enterprise Linux,19,327,3703.471200000009,2406.576999999999,0,0,1296.8942000000102
271,421,r3.8xlarge, SUSE Linux,46,407,6289.7463,5008.215200000004,0,0,1281.5310999999956
272,549,p3.2xlarge, Linux/UNIX,55,321,8575.984799999998,7323.614300000029,0,0,1252.370499999969
273,598,c4.4xlarge, Red Hat Enterprise Linux,79,327,3459.3984000000078,2217.5828999999976,0,0,1241.8155000000106
274,561,p3.2xlarge, SUSE Linux,50,321,9346.384800000002,8117.305399999952,0,0,1229.0794000000494
275,142,r4.4xlarge, SUSE Linux,14,407,4390.876400000005,3195.4752000000008,1,0,1195.4012000000034
276,156,m5.4xlarge, Red Hat Enterprise Linux,50,327,3711.514699999999,2517.9743000000008,0,0,1193.540399999999
277,529,r3.4xlarge, SUSE Linux,39,407,4226.605999999999,3036.254899999992,12,0,1190.3511000000067
278,476,m5d.16xlarge, SUSE Linux,3,221,6289.625900000019,5122.488000000006,9,0,1167.1379000000134
279,572,p2.8xlarge, Linux/UNIX,30,407,22256.229900000028,21098.88000000005,0,0,1157.3498999999827
280,531,r5.4xlarge, Red Hat Enterprise Linux,23,323,3577.6526999999987,2422.8921000000005,17,0,1154.7605999999987
281,880,r5d.8xlarge, SUSE Linux,5,307,5089.108899999989,3934.768000000007,0,0,1154.340899999982
282,594,p2.8xlarge, SUSE Linux,30,407,23233.02990000012,22078.901000000107,0,0,1154.1289000000145
283,887,m5a.4xlarge, SUSE Linux,18,407,4352.9277,3207.531600000012,0,0,1145.3960999999879
284,349,i2.2xlarge, Windows,1,407,7350.420000000062,6209.918400000026,0,0,1140.501600000036
285,528,c3.8xlarge, Red Hat Enterprise Linux,3,326,5648.928000000033,4519.464000000008,0,0,1129.4640000000245
286,758,r5d.4xlarge, Windows,3,407,9977.66500000003,8850.552600000032,0,0,1127.1123999999984
287,641,z1d.6xlarge, Red Hat Enterprise Linux,12,323,7314.787199999959,6187.861300000037,0,0,1126.925899999921
288,596,r5a.4xlarge, Windows,3,407,9973.128000000032,8847.902400000028,0,0,1125.2256000000034
289,406,r5.4xlarge, Windows,1,406,9944.990400000015,8822.144099999969,0,0,1122.8463000000484
290,238,i3.2xlarge, Red Hat Enterprise Linux,21,327,3620.5277000000133,2503.5820000000062,0,0,1116.9457000000077
291,393,c5.12xlarge, SUSE Linux,64,316,6423.6498999999685,5318.785600000012,0,0,1104.8642999999556
292,742,c5d.4xlarge, SUSE Linux,36,407,4094.7259000000013,2999.236599999997,0,0,1095.4893000000045
293,604,c4.4xlarge, Linux/UNIX,99,407,2563.7943000000005,1483.3832000000016,0,0,1080.411099999999
294,134,m5.4xlarge, Windows,1,407,9847.120800000064,8772.520799999917,0,0,1074.6000000001475
295,396,m5d.4xlarge, Windows,1,406,9822.926400000064,8748.326399999918,0,0,1074.600000000146
296,732,m5a.4xlarge, Windows,2,407,9847.120800000064,8774.968799999917,0,0,1072.1520000001474
297,125,r4.4xlarge, Windows,1,407,9840.283200000056,8769.503999999915,0,0,1070.7792000001427
298,831,r5a.8xlarge, SUSE Linux,5,307,5003.9899999999825,3935.4758000000065,6,0,1068.5141999999755
299,723,r5dn.8xlarge, Windows,2,202,9887.363500000029,8823.417099999986,0,0,1063.9464000000426
300,727,r5dn.8xlarge, Red Hat Enterprise Linux,2,202,3382.550700000013,2318.604299999997,0,0,1063.9464000000166
301,722,r5dn.8xlarge, Linux/UNIX,2,202,2752.310699999997,1688.3643000000034,0,0,1063.9463999999941
302,739,m5a.8xlarge, SUSE Linux,5,307,4847.975999999992,3787.614399999993,0,0,1060.361599999998
303,21,m4.4xlarge, SUSE Linux,47,407,4169.409899999998,3120.696700000005,0,0,1048.7131999999926
304,284,m2.4xlarge, Windows,1,407,4729.566600000046,3682.656,0,0,1046.9106000000456
305,2,f1.2xlarge, SUSE Linux,4,407,6851.523499999997,5811.959999999996,42,0,1039.5635000000002
306,13,f1.2xlarge, Linux/UNIX,4,407,5874.72350000003,4835.160000000034,44,0,1039.5634999999966
307,8,f1.2xlarge, Red Hat Enterprise Linux,4,322,5869.563499999995,4830.0,42,0,1039.5634999999947
308,1032,r5dn.2xlarge, Red Hat Enterprise Linux,1,202,2072.248500000002,1036.3924999999986,78,0,1035.8560000000034
309,1031,r5dn.2xlarge, Linux/UNIX,1,202,1442.0084999999985,406.1524999999981,81,0,1035.8560000000002
310,715,c5d.4xlarge, Windows,1,406,9696.25440000009,8673.235199999965,0,0,1023.019200000128
311,1,m4.4xlarge, Windows,1,406,9696.25440000009,8673.235199999965,0,0,1023.019200000128
312,985,m5dn.2xlarge, Windows,1,202,3192.4021999999945,2170.972900000001,91,0,1021.4292999999934
313,458,c5.4xlarge, Windows,2,407,9720.136800000091,8699.032799999964,0,0,1021.1040000001283
314,626,r3.4xlarge, Windows,2,320,6700.799999999958,5683.420800000021,0,0,1017.3791999999394
315,84,m4.4xlarge, Red Hat Enterprise Linux,63,327,3487.103999999983,2475.6586000000016,0,0,1011.4453999999814
316,842,r5n.8xlarge, SUSE Linux,3,202,3337.9334000000104,2329.474800000003,0,0,1008.4586000000077
317,823,r5dn.8xlarge, SUSE Linux,4,202,3337.960700000015,2332.9807000000033,0,0,1004.9800000000129
318,387,m5d.4xlarge, SUSE Linux,43,407,4223.247000000004,3220.2728000000093,0,0,1002.9741999999948
319,808,m5ad.2xlarge, Windows,12,400,5360.099599999949,4371.966799999957,64,0,988.132799999992
320,208,i3.4xlarge, Linux/UNIX,17,407,4641.300199999998,3658.483699999992,0,0,982.8165000000064
321,197,i3.4xlarge, SUSE Linux,14,407,5618.1002000000035,4635.283699999998,0,0,982.8165000000054
322,538,r5.2xlarge, Linux/UNIX,91,407,1875.2576000000006,901.0059999999997,67,0,974.2516000000011
323,622,c4.4xlarge, Windows,2,407,9599.990399999979,8627.498399999928,0,0,972.4920000000528
324,495,r5ad.2xlarge, Linux/UNIX,25,400,2076.797500000015,1106.0847000000017,82,19,970.7128000000134
325,796,m5ad.2xlarge, Linux/UNIX,29,400,1833.4518000000025,875.2436000000059,77,0,958.2081999999963
326,150,m5.4xlarge, Linux/UNIX,66,407,2807.5672,1849.862400000001,0,0,957.7047999999992
327,493,r5ad.2xlarge, Windows,16,400,5599.9260000000395,4642.821799999982,71,0,957.1042000000563
