Instance, Product/Description, Region, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
g3.4xlarge, Linux/UNIX, eu-west-1, 6, 150.22078333333326, 396, 149.50615833333325, 396, 0.7146250000000123
g3.4xlarge, Linux/UNIX, eu-west-2, 2, 148.18423750000028, 345, 147.83783333333332, 345, 0.3464041666669573
g3.4xlarge, Linux/UNIX, us-east-1, 33, 145.58926666666727, 396, 143.87331249999994, 396, 1.7159541666673306
g3.4xlarge, Linux/UNIX, us-east-2, 17, 136.84649166666662, 396, 135.46509583333324, 396, 1.3813958333333858
g3.4xlarge, Linux/UNIX, us-west-1, 4, 209.22969166666422, 396, 209.15162083333342, 396, 0.07807083333079845
g3.4xlarge, Linux/UNIX, us-west-2, 2, 142.40755833333364, 396, 142.39134999999993, 396, 0.01620833333370797
g3.16xlarge, Red Hat Enterprise Linux, ap-northeast-1, 0, 642.2419999999988, 317, 642.2419999999996, 317, -7.958078640513122e-13
g3.16xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 1083.7694124999946, 317, 1083.7694125000003, 317, -5.6843418860808015e-12
g3.16xlarge, Red Hat Enterprise Linux, ap-southeast-1, 0, 693.5500000000021, 325, 693.55, 325, 2.1600499167107046e-12
g3.16xlarge, Red Hat Enterprise Linux, ap-southeast-2, 4, 851.3382499999931, 316, 721.9942458333333, 316, 129.34400416665983
g3.16xlarge, Red Hat Enterprise Linux, ca-central-1, 4, 624.720312500001, 316, 578.0271999999999, 316, 46.69311250000112
g3.16xlarge, Red Hat Enterprise Linux, eu-central-1, 0, 594.3199999999983, 323, 594.3200000000004, 323, -2.0463630789890885e-12
g3.16xlarge, Red Hat Enterprise Linux, eu-west-1, 2, 511.0032958333316, 323, 510.9860000000002, 323, 0.01729583333138862
g3.16xlarge, Red Hat Enterprise Linux, eu-west-2, 2, 593.3414166666674, 316, 590.5006374999998, 316, 2.8407791666676303
g3.16xlarge, Red Hat Enterprise Linux, us-east-1, 9, 485.71003333333124, 324, 485.71003333333357, 324, -2.3305801732931286e-12
g3.16xlarge, Red Hat Enterprise Linux, us-east-2, 0, 476.363999999998, 318, 476.36400000000026, 318, -2.2737367544323206e-12
g3.16xlarge, Red Hat Enterprise Linux, us-west-1, 1, 455.25479999999936, 231, 624.7435999999998, 317, -169.48880000000042
g3.16xlarge, Red Hat Enterprise Linux, us-west-2, 2, 476.8467374999981, 318, 476.6600583333336, 318, 0.18667916666447582
m4.4xlarge, Red Hat Enterprise Linux, ap-northeast-1, 16, 128.79934821428563, 317, 125.56369999999998, 317, 3.2356482142856464
m4.4xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 117.19498333333277, 317, 117.19498333333333, 317, -5.542233338928781e-13
m4.4xlarge, Red Hat Enterprise Linux, ap-south-1, 5, 123.51936666666671, 323, 115.59839583333334, 323, 7.920970833333371
m4.4xlarge, Red Hat Enterprise Linux, ap-southeast-1, 12, 124.50454999999961, 326, 123.58660000000005, 326, 0.9179499999995642
m4.4xlarge, Red Hat Enterprise Linux, ap-southeast-2, 0, 128.57520000000105, 317, 128.57519999999994, 317, 1.1084466677857563e-12
m4.4xlarge, Red Hat Enterprise Linux, ca-central-1, 7, 114.35666140350877, 316, 114.19577083333334, 316, 0.1608905701754253
m4.4xlarge, Red Hat Enterprise Linux, eu-central-1, 12, 127.92916250000053, 323, 127.64959999999998, 323, 0.2795625000005515
m4.4xlarge, Red Hat Enterprise Linux, eu-west-1, 34, 140.9385921052631, 324, 139.7111129385965, 324, 1.2274791666665976
m4.4xlarge, Red Hat Enterprise Linux, eu-west-2, 2, 120.49084999999963, 316, 120.49079999999991, 316, 4.9999999717442734e-05
m4.4xlarge, Red Hat Enterprise Linux, sa-east-1, 12, 146.1853000000001, 329, 146.13284583333333, 329, 0.05245416666676306
m4.4xlarge, Red Hat Enterprise Linux, us-east-1, 49, 142.45536249999995, 325, 142.14577416666668, 325, 0.3095883333332665
m4.4xlarge, Red Hat Enterprise Linux, us-east-2, 57, 102.96287500000003, 323, 101.58593499999999, 323, 1.3769400000000331
m4.4xlarge, Red Hat Enterprise Linux, us-west-1, 5, 123.47525833333333, 317, 121.2074597921434, 317, 2.267798541189933
m4.4xlarge, Red Hat Enterprise Linux, us-west-2, 25, 146.323325, 323, 145.03041074561406, 323, 1.2929142543859484
g3.16xlarge, Linux/UNIX, ap-northeast-1, 0, 958.7164416666582, 396, 958.7164416666667, 396, -8.526512829121202e-12
g3.16xlarge, Linux/UNIX, ap-northeast-2, 1, 1872.1789833333382, 345, 1098.1557416666672, 345, 774.0232416666711
g3.16xlarge, Linux/UNIX, ap-southeast-1, 2, 1018.6846625000067, 396, 1018.6639624999998, 396, 0.02070000000685468
g3.16xlarge, Linux/UNIX, ap-southeast-2, 6, 1214.890391666668, 396, 1080.1658416666664, 396, 134.7245500000015
g3.16xlarge, Linux/UNIX, ca-central-1, 6, 917.1126291666719, 396, 870.0744874999999, 396, 47.038141666672004
g3.16xlarge, Linux/UNIX, eu-central-1, 2, 870.3909083333381, 396, 866.236516666667, 396, 4.154391666671131
g3.16xlarge, Linux/UNIX, eu-west-1, 2, 575.0092958333328, 396, 574.9919999999995, 396, 0.017295833333264454
g3.16xlarge, Linux/UNIX, eu-west-2, 2, 628.4649958333347, 345, 625.6242166666666, 345, 2.840779166668085
g3.16xlarge, Linux/UNIX, us-east-1, 15, 543.175383333333, 396, 542.9964999999996, 396, 0.17888333333337414
g3.16xlarge, Linux/UNIX, us-east-2, 2, 701.1876708333396, 396, 700.2619541666664, 396, 0.9257166666731109
g3.16xlarge, Linux/UNIX, us-west-1, 5, 707.8924374999942, 310, 865.4237208333338, 396, -157.53128333333962
g3.16xlarge, Linux/UNIX, us-west-2, 2, 542.2107374999996, 396, 542.024058333333, 396, 0.18667916666663587
g3.16xlarge, SUSE Linux, ap-northeast-1, 0, 998.31644166666, 396, 998.3164416666671, 396, -7.048583938740194e-12
g3.16xlarge, SUSE Linux, ap-northeast-2, 1, 520.2937249999967, 178, 520.2937250000001, 178, -3.410605131648481e-12
g3.16xlarge, SUSE Linux, ap-southeast-1, 2, 1058.2846625000095, 396, 1058.2639625, 396, 0.020700000009583164
g3.16xlarge, SUSE Linux, ap-southeast-2, 6, 1254.4903916666606, 396, 1119.7658416666666, 396, 134.724549999994
g3.16xlarge, SUSE Linux, ca-central-1, 4, 366.9507124999999, 178, 320.2575999999999, 178, 46.693112499999984
g3.16xlarge, SUSE Linux, eu-central-1, 2, 909.9909083333218, 396, 905.8365166666667, 396, 4.154391666655101
g3.16xlarge, SUSE Linux, eu-west-1, 2, 614.6092958333377, 396, 614.5919999999999, 396, 0.017295833337811928
g3.16xlarge, SUSE Linux, eu-west-2, 0, 323.0343999999992, 178, 323.0343999999998, 178, -5.684341886080801e-13
g3.16xlarge, SUSE Linux, us-east-1, 17, 582.7753833333338, 396, 582.5965, 396, 0.1788833333338289
g3.16xlarge, SUSE Linux, us-east-2, 0, 267.1759999999994, 182, 267.176, 182, -5.684341886080801e-13
g3.16xlarge, SUSE Linux, us-west-1, 5, 738.8924374999993, 310, 905.0237208333335, 396, -166.13128333333418
g3.16xlarge, SUSE Linux, us-west-2, 2, 581.8107375000003, 396, 581.6240583333333, 396, 0.18667916666697693
t2.micro, Red Hat Enterprise Linux, ap-northeast-1, 0, 20.542799999999986, 318, 20.542800000000003, 318, -1.7763568394002505e-14
t2.micro, Red Hat Enterprise Linux, ap-northeast-2, 0, 20.383099999999885, 317, 20.383100000000006, 317, -1.2079226507921703e-13
t2.micro, Red Hat Enterprise Linux, ap-south-1, 0, 20.593720833333474, 322, 20.593720833333336, 322, 1.3855583347321954e-13
t2.micro, Red Hat Enterprise Linux, ap-southeast-1, 0, 20.929999999999826, 325, 20.93, 325, -1.7408297026122455e-13
t2.micro, Red Hat Enterprise Linux, ap-southeast-2, 0, 20.350399999999834, 316, 20.3504, 316, -1.6697754290362354e-13
t2.micro, Red Hat Enterprise Linux, ca-central-1, 0, 20.16080000000008, 316, 20.160800000000002, 316, 7.815970093361102e-14
t2.micro, Red Hat Enterprise Linux, eu-central-1, 0, 20.736000000000015, 324, 20.736000000000015, 324, 0.0
t2.micro, Red Hat Enterprise Linux, eu-west-1, 0, 20.607400000000084, 323, 20.6074, 323, 8.526512829121202e-14
t2.micro, Red Hat Enterprise Linux, eu-west-2, 0, 20.224000000000014, 316, 20.224000000000014, 316, 0.0
t2.micro, Red Hat Enterprise Linux, eu-west-3, 0, 20.608000000000015, 322, 20.608000000000015, 322, 0.0
t2.micro, Red Hat Enterprise Linux, sa-east-1, 8, 21.58326666666663, 329, 21.582400000000007, 329, 0.0008666666666243827
t2.micro, Red Hat Enterprise Linux, us-east-1, 0, 20.574000000000034, 324, 20.57399999999999, 324, 4.263256414560601e-14
t2.micro, Red Hat Enterprise Linux, us-east-2, 0, 20.193000000000026, 318, 20.19299999999999, 318, 3.552713678800501e-14
t2.micro, Red Hat Enterprise Linux, us-west-1, 3, 14.807099999999966, 231, 20.31970000000001, 317, -5.512600000000045
t2.micro, Red Hat Enterprise Linux, us-west-2, 0, 20.193000000000026, 318, 20.19299999999999, 318, 3.552713678800501e-14
t2.micro, SUSE Linux, ap-northeast-1, 0, 5.781599999999984, 396, 5.781599999999999, 396, -1.509903313490213e-14
t2.micro, SUSE Linux, ap-northeast-2, 1, 2.5453999999999968, 178, 2.5454, 178, -3.1086244689504383e-15
t2.micro, SUSE Linux, ap-south-1, 0, 2.6752333333333302, 182, 2.675233333333332, 182, -1.7763568394002505e-15
t2.micro, SUSE Linux, ap-southeast-1, 0, 5.702400000000046, 396, 5.702400000000001, 396, 4.529709940470639e-14
t2.micro, SUSE Linux, ap-southeast-2, 0, 5.702400000000046, 396, 5.702400000000001, 396, 4.529709940470639e-14
t2.micro, SUSE Linux, ca-central-1, 0, 2.4425999999999974, 177, 2.4426000000000005, 177, -3.1086244689504383e-15
t2.micro, SUSE Linux, eu-central-1, 0, 5.543999999999998, 396, 5.544000000000004, 396, -6.217248937900877e-15
t2.micro, SUSE Linux, eu-west-1, 0, 5.464799999999957, 396, 5.464800000000002, 396, -4.529709940470639e-14
t2.micro, SUSE Linux, eu-west-2, 0, 2.491999999999994, 178, 2.4920000000000018, 178, -7.549516567451064e-15
t2.micro, SUSE Linux, eu-west-3, 0, 10.610749999999987, 178, 10.610750000000007, 178, -1.9539925233402755e-14
t2.micro, SUSE Linux, sa-east-1, 6, 6.178466666666684, 396, 6.1776, 396, 0.0008666666666838907
t2.micro, SUSE Linux, us-east-1, 4, 5.348183333333309, 396, 5.346000000000004, 396, 0.0021833333333054483
t2.micro, SUSE Linux, us-east-2, 0, 2.457000000000006, 182, 2.457000000000002, 182, 3.9968028886505635e-15
t2.micro, SUSE Linux, us-west-1, 1, 4.3709999999999996, 310, 5.5836, 396, -1.2126000000000001
t2.micro, SUSE Linux, us-west-2, 0, 5.345999999999976, 396, 5.346000000000004, 396, -2.7533531010703882e-14
g3.8xlarge, Red Hat Enterprise Linux, ap-northeast-1, 13, 381.5431999999985, 318, 343.4164083333332, 318, 38.12679166666527
g3.8xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 400.5620875000029, 318, 400.56208749999985, 318, 3.069544618483633e-12
g3.8xlarge, Red Hat Enterprise Linux, ap-southeast-1, 0, 369.0320000000013, 326, 369.0320000000001, 326, 1.1937117960769683e-12
g3.8xlarge, Red Hat Enterprise Linux, ap-southeast-2, 1, 373.63839999999755, 316, 373.63840000000016, 316, -2.6147972675971687e-12
g3.8xlarge, Red Hat Enterprise Linux, ca-central-1, 1, 309.92920750000104, 316, 309.64346250000006, 316, 0.28574500000098624
g3.8xlarge, Red Hat Enterprise Linux, eu-central-1, 1, 318.1550000000026, 323, 318.15499999999986, 323, 2.7284841053187847e-12
g3.8xlarge, Red Hat Enterprise Linux, eu-west-1, 12, 277.14680833333216, 323, 276.52796666666666, 323, 0.618841666665503
g3.8xlarge, Red Hat Enterprise Linux, eu-west-2, 0, 312.01839999999953, 316, 312.01840000000016, 316, -6.252776074688882e-13
g3.8xlarge, Red Hat Enterprise Linux, us-east-1, 20, 194.81428333333238, 238, 264.35764166666667, 324, -69.54335833333428
g3.8xlarge, Red Hat Enterprise Linux, us-east-2, 3, 258.8578916666651, 318, 258.852, 318, 0.005891666665149842
g3.8xlarge, Red Hat Enterprise Linux, us-west-1, 3, 242.65049999999948, 231, 332.97679999999997, 317, -90.32630000000049
g3.8xlarge, Red Hat Enterprise Linux, us-west-2, 14, 260.94668333333203, 318, 258.852, 318, 2.094683333332057
m4.2xlarge, Red Hat Enterprise Linux, ap-northeast-1, 0, 83.40784999999978, 317, 83.40785, 317, -2.1316282072803006e-13
m4.2xlarge, Red Hat Enterprise Linux, ap-northeast-2, 0, 79.2182999999994, 317, 79.21830000000006, 317, -6.536993168992922e-13
m4.2xlarge, Red Hat Enterprise Linux, ap-south-1, 3, 83.77790892857139, 322, 82.00130476190476, 322, 1.7766041666666297
m4.2xlarge, Red Hat Enterprise Linux, ap-southeast-1, 11, 84.11150909090904, 326, 83.82693749999999, 326, 0.28457159090905293
m4.2xlarge, Red Hat Enterprise Linux, ap-southeast-2, 41, 86.83908345959598, 316, 85.64107234848484, 316, 1.1980111111111427
m4.2xlarge, Red Hat Enterprise Linux, ca-central-1, 12, 77.70505416666667, 316, 77.60959999999997, 316, 0.09545416666669837
m4.2xlarge, Red Hat Enterprise Linux, eu-central-1, 6, 85.60242127799731, 323, 85.46151711133069, 323, 0.14090416666661554
m4.2xlarge, Red Hat Enterprise Linux, eu-west-1, 10, 94.26582971014491, 324, 90.35732554347825, 324, 3.90850416666666
m4.2xlarge, Red Hat Enterprise Linux, eu-west-2, 5, 82.25048095238103, 317, 81.1909875, 317, 1.0594934523810196
m4.2xlarge, Red Hat Enterprise Linux, sa-east-1, 13, 96.25876513157893, 329, 94.84331916666665, 329, 1.41544596491228
m4.2xlarge, Red Hat Enterprise Linux, us-east-1, 31, 87.25604619565223, 325, 85.32618188405797, 325, 1.9298643115942582
m4.2xlarge, Red Hat Enterprise Linux, us-east-2, 24, 67.7424916666667, 319, 67.68131666666666, 319, 0.061175000000034174
m4.2xlarge, Red Hat Enterprise Linux, us-west-1, 14, 80.9480458333333, 317, 80.88282559523809, 317, 0.0652202380952076
m4.2xlarge, Red Hat Enterprise Linux, us-west-2, 33, 84.31992196969682, 322, 84.27521553030303, 322, 0.04470643939379215
t3a.2xlarge, Red Hat Enterprise Linux, ap-northeast-1, 0, 71.00909166666695, 287, 71.00909166666662, 287, 3.268496584496461e-13
t3a.2xlarge, Red Hat Enterprise Linux, ap-northeast-2, 1, 69.51216666666672, 287, 69.5121666666667, 287, 1.4210854715202004e-14
t3a.2xlarge, Red Hat Enterprise Linux, ap-south-1, 1, 32.32509940476188, 171, 32.32423690476189, 171, 0.0008624999999895522
t3a.2xlarge, Red Hat Enterprise Linux, ap-southeast-1, 0, 79.07250000000009, 325, 79.07249999999999, 325, 9.947598300641403e-14
t3a.2xlarge, Red Hat Enterprise Linux, ap-southeast-2, 2, 70.03005652173957, 287, 70.03005652173917, 287, 3.979039320256561e-13
t3a.2xlarge, Red Hat Enterprise Linux, ca-central-1, 1, 66.04551250000046, 287, 66.0455125, 287, 4.547473508864641e-13
t3a.2xlarge, Red Hat Enterprise Linux, eu-central-1, 1, 67.06755217391283, 287, 67.06755217391299, 287, -1.5631940186722204e-13
t3a.2xlarge, Red Hat Enterprise Linux, eu-west-1, 0, 73.83959999999986, 324, 73.83959999999999, 324, -1.2789769243681803e-13
t3a.2xlarge, Red Hat Enterprise Linux, eu-west-2, 1, 66.53112500000033, 287, 66.53112499999999, 287, 3.410605131648481e-13
t3a.2xlarge, Red Hat Enterprise Linux, eu-west-3, 1, 66.55530000000033, 287, 66.55529999999999, 287, 3.410605131648481e-13
t3a.2xlarge, Red Hat Enterprise Linux, sa-east-1, 1, 54.44084545454552, 198, 54.44084545454546, 198, 5.684341886080802e-14
t3a.2xlarge, Red Hat Enterprise Linux, us-east-1, 5, 71.70149347826055, 324, 71.34480000000003, 324, 0.35669347826051023
t3a.2xlarge, Red Hat Enterprise Linux, us-east-2, 0, 70.02359999999982, 318, 70.02360000000003, 318, -2.1316282072803006e-13
t3a.2xlarge, Red Hat Enterprise Linux, us-west-1, 1, 47.617736775362296, 201, 68.0083367753623, 287, -20.3906
t3a.2xlarge, Red Hat Enterprise Linux, us-west-2, 2, 71.12459999999984, 323, 71.12460000000003, 323, -1.8474111129762605e-13
g3.8xlarge, SUSE Linux, ap-northeast-1, 12, 429.27781250000055, 396, 427.25793750000014, 396, 2.019875000000411
g3.8xlarge, SUSE Linux, ap-northeast-2, 0, 257.691176282051, 178, 257.69117628205123, 178, -2.2737367544323206e-13
g3.8xlarge, SUSE Linux, ap-southeast-1, 2, 548.9751499999937, 396, 539.4843500000001, 396, 9.49079999999367
g3.8xlarge, SUSE Linux, ap-southeast-2, 3, 502.48868333333337, 396, 502.48868333333337, 396, 0.0
g3.8xlarge, SUSE Linux, ca-central-1, 1, 168.45480750000027, 177, 168.16906250000002, 177, 0.2857450000002473
g3.8xlarge, SUSE Linux, eu-central-1, 3, 472.42530833333126, 396, 472.42067499999985, 396, 0.004633333331412359
g3.8xlarge, SUSE Linux, eu-west-1, 12, 327.7548083333339, 396, 327.13596666666683, 396, 0.6188416666670946
g3.8xlarge, SUSE Linux, eu-west-2, 0, 170.41720000000075, 178, 170.4172, 178, 7.389644451905042e-13
g3.8xlarge, SUSE Linux, us-east-1, 22, 244.12228333333238, 310, 311.08564166666673, 396, -66.96335833333436
g3.8xlarge, SUSE Linux, us-east-2, 2, 142.71425000000022, 182, 142.68800000000005, 182, 0.026250000000175078
g3.8xlarge, SUSE Linux, us-west-1, 9, 366.9187249999988, 310, 454.63987499999996, 396, -87.72115000000116
g3.8xlarge, SUSE Linux, us-west-2, 17, 310.64797499999844, 396, 310.46400000000006, 396, 0.18397499999838374
g3.8xlarge, Linux/UNIX, ap-northeast-1, 12, 389.6778124999975, 396, 387.6579375, 396, 2.019874999997512
g3.8xlarge, Linux/UNIX, ap-northeast-2, 0, 382.0268666666644, 345, 382.0268666666668, 345, -2.4442670110147446e-12
g3.8xlarge, Linux/UNIX, ap-southeast-1, 2, 509.3751500000033, 396, 499.8843499999998, 396, 9.490800000003503
g3.8xlarge, Linux/UNIX, ap-southeast-2, 3, 462.88868333332977, 396, 462.88868333333335, 396, -3.581135388230905e-12
g3.8xlarge, Linux/UNIX, ca-central-1, 3, 435.4784991666697, 396, 435.0656458333333, 396, 0.4128533333363862
g3.8xlarge, Linux/UNIX, eu-central-1, 2, 432.82530833333567, 396, 432.82067500000016, 396, 0.004633333335505085
g3.8xlarge, Linux/UNIX, eu-west-1, 12, 288.154808333333, 396, 287.5359666666664, 396, 0.618841666666583
g3.8xlarge, Linux/UNIX, eu-west-2, 0, 308.49600833333403, 345, 308.4960083333333, 345, 7.389644451905042e-13
g3.8xlarge, Linux/UNIX, us-east-1, 20, 213.12228333333283, 310, 271.4856416666665, 396, -58.36335833333365
g3.8xlarge, Linux/UNIX, us-east-2, 5, 270.86989166666643, 396, 270.8639999999998, 396, 0.005891666666627771
g3.8xlarge, Linux/UNIX, us-west-1, 9, 335.9187249999977, 310, 415.0398750000003, 396, -79.12115000000256
g3.8xlarge, Linux/UNIX, us-west-2, 17, 271.0479749999998, 396, 270.8639999999998, 396, 0.18397499999997535
g3.4xlarge, SUSE Linux, ap-northeast-1, 23, 235.6548625000012, 396, 231.95212499999997, 396, 3.702737500001234
g3.4xlarge, SUSE Linux, ap-northeast-2, 0, 93.62799999999999, 178, 93.62799999999999, 178, 0.0
g3.4xlarge, SUSE Linux, ap-southeast-1, 8, 238.75825416666635, 396, 238.28769583333326, 396, 0.47055833333308783
g3.4xlarge, SUSE Linux, ap-southeast-2, 20, 278.83456250000063, 396, 268.7511291666667, 396, 10.083433333333915
g3.4xlarge, SUSE Linux, ca-central-1, 4, 93.39695833333325, 177, 92.88960000000003, 177, 0.5073583333332152
g3.4xlarge, SUSE Linux, eu-central-1, 12, 231.2655416666674, 396, 230.51774166666667, 396, 0.7478000000007228
g3.4xlarge, SUSE Linux, eu-west-1, 6, 189.82078333333223, 396, 189.1061583333333, 396, 0.7146249999989323
g3.4xlarge, SUSE Linux, eu-west-2, 2, 94.45500416666674, 178, 94.1086, 178, 0.3464041666667441
g3.4xlarge, SUSE Linux, us-east-1, 33, 185.1892666666675, 396, 183.47331250000002, 396, 1.7159541666674727
g3.4xlarge, SUSE Linux, us-east-2, 6, 80.56626249999977, 182, 80.44400000000002, 182, 0.12226249999974925
g3.4xlarge, SUSE Linux, us-west-1, 4, 248.8296916666686, 396, 248.75162083333333, 396, 0.07807083333526066
g3.4xlarge, SUSE Linux, us-west-2, 2, 182.0075583333335, 396, 181.99135000000004, 396, 0.016208333333452174
g3.4xlarge, Windows, ap-northeast-1, 0, 479.1599999999968, 396, 479.1600000000003, 396, -3.524291969370097e-12
g3.4xlarge, Windows, ap-northeast-2, 1, 521.5367250000015, 345, 400.79373749999974, 345, 120.74298750000179
g3.4xlarge, Windows, ap-southeast-1, 0, 489.85200000000367, 396, 489.8520000000005, 396, 3.183231456205249e-12
g3.4xlarge, Windows, ap-southeast-2, 2, 499.8476500000024, 396, 499.8312, 396, 0.016450000002350862
g3.4xlarge, Windows, ca-central-1, 0, 466.6264458333316, 396, 466.6264458333335, 396, -1.8758328224066645e-12
g3.4xlarge, Windows, eu-central-1, 0, 460.7459999999997, 396, 460.7459999999997, 396, 0.0
g3.4xlarge, Windows, eu-west-1, 0, 435.2039999999972, 396, 435.20400000000006, 396, -2.8421709430404007e-12
g3.4xlarge, Windows, eu-west-2, 0, 401.7283083333321, 345, 401.72830833333336, 345, -1.2505552149377763e-12
g3.4xlarge, Windows, us-east-1, 1, 334.17999999999876, 310, 426.8879999999998, 396, -92.70800000000105
g3.4xlarge, Windows, us-east-2, 0, 426.88799999999657, 396, 426.8879999999998, 396, -3.240074875066057e-12
g3.4xlarge, Windows, us-west-1, 3, 370.8219999999984, 310, 473.6952000000002, 396, -102.87320000000182
g3.4xlarge, Windows, us-west-2, 0, 426.88799999999657, 396, 426.8879999999998, 396, -3.240074875066057e-12
m4.2xlarge, SUSE Linux, ap-northeast-1, 2, 92.63799999999922, 396, 92.31275000000001, 396, 0.32524999999921533
m4.2xlarge, SUSE Linux, ap-northeast-2, 0, 39.14220000000005, 178, 39.1422, 178, 4.973799150320701e-14
m4.2xlarge, SUSE Linux, ap-south-1, 3, 41.942954166666674, 183, 40.16635, 183, 1.7766041666666723
m4.2xlarge, SUSE Linux, ap-southeast-1, 11, 90.8259507575757, 396, 90.54137916666667, 396, 0.2845715909090245
m4.2xlarge, SUSE Linux, ap-southeast-2, 44, 95.74750416666639, 396, 95.55963333333332, 396, 0.18787083333306498
m4.2xlarge, SUSE Linux, ca-central-1, 4, 38.4697916666667, 178, 38.37680000000003, 178, 0.09299166666666991
m4.2xlarge, SUSE Linux, eu-central-1, 9, 93.40135530303027, 396, 92.8145518939394, 396, 0.5868034090908765
m4.2xlarge, SUSE Linux, eu-west-1, 13, 101.62344499999996, 396, 98.33739221014493, 396, 3.2860527898550345
m4.2xlarge, SUSE Linux, eu-west-2, 1, 40.917301785714244, 179, 40.502095833333314, 179, 0.41520595238092994
m4.2xlarge, SUSE Linux, sa-east-1, 13, 104.02316513157896, 396, 102.60771916666667, 396, 1.4154459649122941
m4.2xlarge, SUSE Linux, us-east-1, 44, 91.95279329710134, 396, 91.94680579710145, 396, 0.005987499999889678
m4.2xlarge, SUSE Linux, us-east-2, 5, 35.27204365942031, 183, 33.140850378787874, 183, 2.131193280632438
m4.2xlarge, SUSE Linux, us-west-1, 15, 69.94942142857141, 310, 88.9977255952381, 396, -19.048304166666682
m4.2xlarge, SUSE Linux, us-west-2, 33, 91.64912083333363, 396, 91.6044143939394, 396, 0.04470643939423269
m5.24xlarge, Windows, ap-northeast-1, 0, 2412.6695999999843, 396, 2412.669600000001, 396, -1.6825651982799172e-11
m5.24xlarge, Windows, ap-northeast-2, 0, 2346.814800000017, 396, 2346.814799999999, 396, 1.77351466845721e-11
m5.24xlarge, Windows, ap-south-1, 2, 2288.181650000001, 396, 2288.172166666667, 396, 0.009483333333719202
m5.24xlarge, Windows, ap-southeast-1, 0, 2370.297599999992, 396, 2370.297600000001, 396, -8.640199666842818e-12
m5.24xlarge, Windows, ap-southeast-2, 1, 2436.389999999997, 396, 2436.3900000000012, 396, -4.092726157978177e-12
m5.24xlarge, Windows, ca-central-1, 0, 2325.7475999999965, 396, 2325.747599999999, 396, -2.2737367544323206e-12
m5.24xlarge, Windows, eu-central-1, 0, 2410.451999999996, 396, 2410.452000000001, 396, -5.002220859751105e-12
m5.24xlarge, Windows, eu-north-1, 2, 2314.0168583333357, 396, 2293.7472500000003, 396, 20.269608333335327
m5.24xlarge, Windows, eu-west-1, 0, 2434.3703999999957, 396, 2434.370400000001, 396, -5.4569682106375694e-12
m5.24xlarge, Windows, eu-west-2, 0, 2375.8019999999788, 396, 2375.8019999999997, 396, -2.091837814077735e-11
m5.24xlarge, Windows, eu-west-3, 0, 2353.4675999999877, 396, 2353.4676, 396, -1.2278178473934531e-11
m5.24xlarge, Windows, sa-east-1, 2, 2562.8724000000016, 396, 2562.8724000000016, 396, 0.0
m5.24xlarge, Windows, us-east-1, 0, 2395.1267999999864, 396, 2395.1268, 396, -1.3642420526593924e-11
m5.24xlarge, Windows, us-east-2, 0, 2128.024800000009, 396, 2128.0248, 396, 8.640199666842818e-12
m5.24xlarge, Windows, us-west-1, 1, 1849.7389999999868, 310, 2362.8923999999993, 396, -513.1534000000124
m5.24xlarge, Windows, us-west-2, 0, 2391.285600000004, 396, 2391.2856, 396, 3.637978807091713e-12
c5n.9xlarge, Linux/UNIX, ap-northeast-1, 11, 207.90945833333407, 346, 207.20060833333343, 346, 0.7088500000006377
c5n.9xlarge, Linux/UNIX, ap-northeast-2, 0, 151.57505714285728, 281, 151.5750571428572, 281, 8.526512829121202e-14
c5n.9xlarge, Linux/UNIX, ap-south-1, 2, 146.57205714285809, 281, 146.54470714285708, 281, 0.027350000001007402
c5n.9xlarge, Linux/UNIX, ap-southeast-1, 0, 157.5865583333324, 281, 157.58655833333341, 281, -1.0231815394945443e-12
c5n.9xlarge, Linux/UNIX, ap-southeast-2, 3, 174.29841666666707, 281, 174.29841666666672, 281, 3.410605131648481e-13
c5n.9xlarge, Linux/UNIX, ca-central-1, 2, 117.17270833333293, 225, 117.13546666666674, 225, 0.037241666666190554
c5n.9xlarge, Linux/UNIX, eu-central-1, 4, 206.49280000000056, 346, 206.4928, 346, 5.684341886080801e-13
c5n.9xlarge, Linux/UNIX, eu-west-1, 18, 260.69882765151397, 396, 260.0066041666665, 396, 0.6922234848474886
c5n.9xlarge, Linux/UNIX, us-east-1, 21, 251.10644202898513, 396, 235.07679202898555, 396, 16.029649999999577
c5n.9xlarge, Linux/UNIX, us-east-2, 9, 228.18614605263164, 396, 218.55111250000007, 396, 9.635033552631569
c5n.9xlarge, Linux/UNIX, us-west-1, 15, 90.19197916666658, 139, 136.54357916666675, 225, -46.35160000000016
c5n.9xlarge, Linux/UNIX, us-west-2, 11, 229.67932916666572, 396, 229.5149874999999, 396, 0.16434166666581973
t3a.micro, Linux/UNIX, ap-northeast-1, 0, 1.061166666666671, 287, 1.0611666666666664, 287, 4.6629367034256575e-15
t3a.micro, Linux/UNIX, ap-northeast-2, 0, 1.0037569444444374, 287, 1.0037569444444452, 287, -7.771561172376096e-15
t3a.micro, Linux/UNIX, ap-south-1, 1, 0.3244553571428584, 171, 0.32445535714285706, 171, 1.3322676295501878e-15
